Index,SKU Code,Design No.,Stock,Gender,Category,Size,Color
7306,SAR081,SAR081,0,Female,SAREE,FREE,Red
7307,SAR088,SAR088,0,Female,SAREE,FREE,Beige
7308,SAR090,SAR090,19,Female,SAREE,FREE,Blue
7309,SAR091,SAR091,50,Female,SAREE,FREE,Green
7310,SAR092,SAR092,14,Female,SAREE,FREE,Blue
7311,SAR093,SAR093,4,Female,SAREE,FREE,Red
7312,SAR094,SAR094,9,Female,SAREE,FREE,Red
7313,SAR095,SAR095,46,Female,SAREE,FREE,Blue
7314,SAR096,SAR096,47,Female,SAREE,FREE,Maroon
7315,SAR097,SAR097,52,Female,SAREE,FREE,Pink
7316,SAR098,SAR098,5,Female,SAREE,FREE,Blue
7317,SAR099,SAR099,5,Female,SAREE,FREE,Grey
7318,SAR100,SAR100,46,Female,SAREE,FREE,Pink
7319,SAR101,SAR101,3,Female,SAREE,FREE,Black
7320,SAR102,SAR102,4,Female,SAREE,FREE,Orange
7321,SAR103,SAR103,10,Female,SAREE,FREE,Maroon
7322,SAR104,SAR104,7,Female,SAREE,FREE,Blue
7323,SAR105,SAR105,7,Female,SAREE,FREE,Pink
7324,SAR107,SAR107,4,Female,SAREE,FREE,Green
7325,SAR108,SAR108,5,Female,SAREE,FREE,Pink
7326,SAR109,SAR109,7,Female,SAREE,FREE,Blue
7327,SAR110,SAR110,7,Female,SAREE,FREE,Green
7328,SAR111,SAR111,19,Female,SAREE,FREE,Green
7329,SAR112,SAR112,25,Female,SAREE,FREE,Beige
7330,SAR113,SAR113,10,Female,SAREE,FREE,Yellow
7331,SAR114,SAR114,13,Female,SAREE,FREE,Grey
7332,SAR116,SAR116,1,Female,SAREE,FREE,Teal
7333,SAR130,SAR130,62,Female,SAREE,FREE,Pink
7334,SAR131,SAR131,6,Female,SAREE,FREE,Red
7335,SAR132,SAR132,0,Female,SAREE,FREE,Pink
7336,SAR133,SAR133,4,Female,SAREE,FREE,Pink
7337,SAR134,SAR134,14,Female,SAREE,FREE,Yellow
7338,SAR135,SAR135,7,Female,SAREE,FREE,Green
7339,SAR136,SAR136,6,Female,SAREE,FREE,Navy Blue
7340,SAR137,SAR137,6,Female,SAREE,FREE,Purple
7341,SAR138,SAR138,1,Female,SAREE,FREE,Multicolor
7342,SAR139,SAR139,2,Female,SAREE,FREE,Black
7343,SAR140,SAR140,2,Female,SAREE,FREE,Blue
7344,SAR141,SAR141,6,Female,SAREE,FREE,Purple
7345,SAR142,SAR142,3,Female,SAREE,FREE,Multicolor
7346,SAR143,SAR143,6,Female,SAREE,FREE,Beige
7347,SAR144,SAR144,32,Female,SAREE,FREE,Beige
7348,SAR145,SAR145,32,Female,SAREE,FREE,Pink
7349,SAR146,SAR146,30,Female,SAREE,FREE,Green
7350,SAR147,SAR147,25,Female,SAREE,FREE,Rust
7351,SAR148,SAR148,28,Female,SAREE,FREE,Turquoise Blue
7352,SAR149,SAR149,31,Female,SAREE,FREE,Teal
7353,SAR150,SAR150,20,Female,SAREE,FREE,Sea Green
7354,SAR151,SAR151,32,Female,SAREE,FREE,Green
7355,SAR152,SAR152,16,Female,SAREE,FREE,Pink
7356,SAR153,SAR153,28,Female,SAREE,FREE,Blue
7357,SAR154,SAR154,23,Female,SAREE,FREE,Peach
7358,SAR155,SAR155,30,Female,SAREE,FREE,Orange
7359,SAR156,SAR156,25,Female,SAREE,FREE,Yellow
7360,SAR157,SAR157,32,Female,SAREE,FREE,Multicolor
7361,SAR158,SAR158,34,Female,SAREE,FREE,Peach
7362,SAR159,SAR159,31,Female,SAREE,FREE,Multicolor
7363,SAR160,SAR160,40,Female,SAREE,FREE,Black
7364,SAR161,SAR161,52,Female,SAREE,FREE,Purple
7365,SAR162,SAR162,33,Female,SAREE,FREE,Brown
7366,SAR163,SAR163,25,Female,SAREE,FREE,Green
7367,SAR164,SAR164,10,Female,SAREE,FREE,Teal
7368,SAR165,SAR165,21,Female,SAREE,FREE,Yellow
7369,SAR166,SAR166,16,Female,SAREE,FREE,Yellow
7370,SAR167,SAR167,0,Female,SAREE,FREE,Peach
7371,SAR168,SAR168,16,Female,SAREE,FREE,NO REFERENCE
7372,SAR169,SAR169,45,Female,SAREE,FREE,Peach
7373,SAR170,SAR170,35,Female,SAREE,FREE,Mauve
7374,SAR171,SAR171,37,Female,SAREE,FREE,Multicolor
7375,SAR172,SAR172,44,Female,SAREE,FREE,Pink
7376,SAR173,SAR173,8,Female,SAREE,FREE,Orange
7377,SAR174,SAR174,7,Female,SAREE,FREE,Green
7378,SAR175,SAR175,50,Female,SAREE,FREE,Teal
7379,SAR176,SAR176,14,Female,SAREE,FREE,Maroon
7380,SAR177,SAR177,55,Female,SAREE,FREE,Peach
7381,SAR178,SAR178,3,Female,SAREE,FREE,Pink
7382,SAR179,SAR179,10,Female,SAREE,FREE,Teal
7383,SAR180,SAR180,16,Female,SAREE,FREE,Brown
7384,SAR181,SAR181,7,Female,SAREE,FREE,Teal
7385,SAR182,SAR182,4,Female,SAREE,FREE,Black
7386,SAR183,SAR183,18,Female,SAREE,FREE,Green
7387,SAR184,SAR184,13,Female,SAREE,FREE,Blue
7388,SAR185,SAR185,10,Female,SAREE,FREE,Maroon
7389,SET004-KR-SP-L,SET004,2,Female,KURTA SET,L,Grey
7390,SET004-KR-SP-M,SET004,2,Female,KURTA SET,M,Grey
7391,SET004-KR-SP-S,SET004,19,Female,KURTA SET,S,Grey
7392,SET004-KR-SP-XL,SET004,2,Female,KURTA SET,XL,Grey
7393,SET004-KR-SP-XS,SET004,22,Female,KURTA SET,XS,Grey
7394,SET004-KR-SP-XXL,SET004,1,Female,KURTA SET,XXL,Grey
7395,SET004-KR-SP-XXXL,SET004,1,Female,KURTA SET,XXXL,Grey
7396,SET007-KR-NP-S,SET007,1,Male,SET,S,Multicolor
7397,SET007-KR-NP-XS,SET007,1,Male,SET,XS,Multicolor
7398,SET007-KR-NP-XXL,SET007,1,Male,SET,XXL,Multicolor
7399,SET014-KR-PP-L,SET014,2,Female,KURTA SET,L,Navy Blue
7400,SET014-KR-PP-M,SET014,10,Female,KURTA SET,M,Navy Blue
7401,SET014-KR-PP-S,SET014,22,Female,KURTA SET,S,Navy Blue
7402,SET014-KR-PP-XL,SET014,8,Female,KURTA SET,XL,Navy Blue
7403,SET014-KR-PP-XS,SET014,41,Female,KURTA SET,XS,Navy Blue
7404,SET014-KR-PP-XXL,SET014,2,Female,KURTA SET,XXL,Navy Blue
7405,SET014-KR-PP-XXXL,SET014,3,Female,KURTA SET,XXXL,Navy Blue
7406,SET025-KR-SP-S,SET025,1,Female,KURTA SET,S,Pink
7407,SET025-KR-SP-XS,SET025,1,Female,KURTA SET,XS,Pink
7408,SET025-KR-SP-XXL,SET025,0,Female,KURTA SET,XXL,Pink
7409,SET034-KR-NP-L,SET034,0,Female,KURTA SET,L,Pink
7410,SET034-KR-NP-M,SET034,2,Female,KURTA SET,M,Pink
7411,SET034-KR-NP-S,SET034,3,Female,KURTA SET,S,Pink
7412,SET034-KR-NP-XL,SET034,1,Female,KURTA SET,XL,Pink
7413,SET034-KR-NP-XS,SET034,5,Female,KURTA SET,XS,Pink
7414,SET034-KR-NP-XXL,SET034,1,Female,KURTA SET,XXL,Pink
7415,SET034-KR-NP-XXXL,SET034,1,Female,KURTA SET,XXXL,Pink
7416,SET035-KR-SP-M,SET035,1,Male,SET,M,Grey
7417,SET035-KR-SP-S,SET035,4,Male,SET,S,Grey
7418,SET035-KR-SP-XL,SET035,1,Male,SET,XL,Grey
7419,SET035-KR-SP-XXXL,SET035,0,Male,SET,XXXL,Grey
7420,SET036-KR-NP-L,SET036,1,Female,KURTA SET,L,Brown
7421,SET036-KR-NP-M,SET036,0,Female,KURTA SET,M,Brown
7422,SET036-KR-NP-S,SET036,0,Female,KURTA SET,S,Brown
7423,SET036-KR-NP-XL,SET036,0,Female,KURTA SET,XL,Brown
7424,SET036-KR-NP-XS,SET036,0,Female,KURTA SET,XS,Brown
7425,SET036-KR-NP-XXL,SET036,1,Female,KURTA SET,XXL,Brown
7426,SET036-KR-NP-XXXL,SET036,0,Female,KURTA SET,XXXL,Brown
7427,SET037-KR-NP-L,SET037,11,Female,KURTA SET,L,Peach
7428,SET037-KR-NP-M,SET037,8,Female,KURTA SET,M,Peach
7429,SET037-KR-NP-S,SET037,11,Female,KURTA SET,S,Peach
7430,SET037-KR-NP-XL,SET037,5,Female,KURTA SET,XL,Peach
7431,SET037-KR-NP-XS,SET037,10,Female,KURTA SET,XS,Peach
7432,SET037-KR-NP-XXL,SET037,7,Female,KURTA SET,XXL,Peach
7433,SET037-KR-NP-XXXL,SET037,4,Female,KURTA SET,XXXL,Peach
7434,SET038-KR-PP-L,SET038,49,Female,KURTA SET,L,Red
7435,SET038-KR-PP-M,SET038,15,Female,KURTA SET,M,Red
7436,SET038-KR-PP-S,SET038,93,Female,KURTA SET,S,Red
7437,SET038-KR-PP-XL,SET038,5,Female,KURTA SET,XL,Red
7438,SET038-KR-PP-XS,SET038,65,Female,KURTA SET,XS,Red
7439,SET038-KR-PP-XXL,SET038,37,Female,KURTA SET,XXL,Red
7440,SET038-KR-PP-XXXL,SET038,1,Female,KURTA SET,XXXL,Red
7441,SET043-KR-NP-L,SET043,58,Female,KURTA SET,L,Turquoise Blue
7442,SET043-KR-NP-M,SET043,94,Female,KURTA SET,M,Turquoise Blue
7443,SET043-KR-NP-S,SET043,232,Female,KURTA SET,S,Turquoise Blue
7444,SET043-KR-NP-XL,SET043,115,Female,KURTA SET,XL,Turquoise Blue
